,time,text,images,video
513,2019-08-25 12:47:00,"Gel Yogi
Poster based in Australia
· August 8, 2019 at 2:37 AM ·

❤❤❤",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67646203_2571258009561088_2630647505792008192_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=BNAbI7brl5sAX9N52iO&tn=3pEKioY-YRiwOQOs&_nc_ht=scontent-lga3-1.xx&tp=14&oh=834b1b7613336f3050e85031bba19434&oe=60AF603D'],None
514,2019-08-25 11:36:00,None,None,None
515,2019-08-23 12:44:00,None,['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/68928357_2837840076229572_7445278683234828288_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=ZEsKtFMpykoAX8xL5CD&_nc_ht=scontent-lga3-1.xx&tp=14&oh=e0d0096551d4ed17da1b072f7b095c8a&oe=60AF0CFB&manual_redirect=1'],None
516,2019-08-23 12:39:00,None,None,None
517,2019-08-23 10:52:00,Fate of the Furious. One of the worst movies I've seen in a long time... WTF,None,None
518,2019-08-23 00:10:00,Gotta love when they love you.....,None,None
519,2019-08-22 17:37:00,None,None,None
520,2019-08-22 16:46:00,Three's a crowd. Six is a family...,['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/69200415_2836119549734958_1516365790427742208_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=5L2uEL8iaBEAX8kV-rY&_nc_oc=AQkyHRP31bJuwbfZTt6Rq3jc5AjCtXjiLA1DORoMXvVKL5sqFSFLdvd3_p5uAymcwpQ&_nc_ht=scontent-lga3-1.xx&tp=14&oh=e603bd9bf04c1d7a0b9f0024b336a986&oe=60B08007&manual_redirect=1'],None
521,2019-08-21 23:30:00,None,None,None
522,2019-08-21 23:17:00,None,None,None
523,2019-08-21 21:32:00,None,None,None
524,2019-08-21 21:31:00,None,None,None
525,2019-08-21 21:07:00,"Glitter Gifts And More
August 16, 2019 at 7:55 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/68557814_2120553764916356_8920533227093884928_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=l9UHstfsHBIAX8ykVSK&_nc_ht=scontent-lga3-1.xx&tp=14&oh=10816d7c180472426dd814cc762f62dc&oe=60B1DE89'],None
526,2019-08-21 15:31:00,Still one of my favorite guys,None,None
527,2019-08-20 16:21:00,None,None,None
528,2019-08-19 19:36:00,"Sassy Pants
August 16, 2019 at 7:40 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/69459669_2235839006528450_2618773600550780928_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=vtljh9I9GQ4AX953XfR&_nc_ht=scontent-lga3-1.xx&tp=14&oh=4e8bab7d61380a211191c5d276a417de&oe=60AEC963'],None
529,2019-08-19 19:35:00,None,None,None
530,2019-08-19 19:20:00,None,None,None
531,2019-08-18 12:07:00,"Marksman Outdoors
June 15, 2019 at 10:44 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/64585305_597479370748080_5798656082431705088_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=qZ81HQGUKFEAX9CiVAl&tn=fktzWwdt240FyFY9&_nc_ht=scontent-lga3-1.xx&tp=14&oh=af865b6ed3ecbc4d8842953434da2cfe&oe=60AE9692'],None
532,2019-08-18 11:58:00,None,None,None
533,2019-08-17 15:23:00,"So, to all of my family folks. We are having Mom's memorial service @ Aunt Alice's house this year. It'll start @ 5 on the 31st, and last til we all get kicked out. ;) Hope to see everyone there. I love you all...",None,None
534,2019-08-17 14:06:00,"Spiritual Soul
August 6, 2019 at 11:47 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67794083_614888999003516_8221274171477327872_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=lKPl_-NdkX8AX8I2xni&_nc_ht=scontent-lga3-1.xx&tp=14&oh=db1e3ad5766f8dac1c878ce549d6ecb3&oe=60B09792'],None
535,2019-08-17 13:47:00,None,None,None
536,2019-08-16 13:22:00,"Oldtimers
Poster based in Bulgaria
· August 12, 2019 at 7:00 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/69054225_1000751550269431_7086276471634788352_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=0H9cREimFIkAX9mqyHA&_nc_ht=scontent-lga3-1.xx&tp=14&oh=6c8e7ea07090b0a004b819d880ac133a&oe=60B2213E'],None
537,2019-08-16 13:21:00,"Doggo
August 16, 2019 at 3:25 AM ·

Photo credits go to MaryKate Clarissa",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/68537192_2951904644882530_3338515350906994688_n.png?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=1Qs64VPPiqEAX-K0wNQ&_nc_ht=scontent-lga3-1.xx&oh=74359f332d4a2afbffa78029ce385e28&oe=60AF6404'],None
538,2019-08-13 12:10:00,None,None,None
539,2019-08-13 12:09:00,"Sick Bastard is with Carol Hamilton.
August 9, 2019 at 4:38 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67815879_1275592579274549_5950349190545539072_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=xQXKy8Bzb9gAX-S_uIW&_nc_ht=scontent-lga3-1.xx&tp=14&oh=f23d4024e6f6f5fe256e8a09dfd86774&oe=60B23B1A'],None
540,2019-08-13 12:09:00,"The good ol days
July 31, 2018 at 4:18 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/38249971_1021549508026835_5517792378351517696_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=JKhfGfPahrcAX9exMt3&_nc_ht=scontent-lga3-1.xx&tp=14&oh=148f3d209a07aa4aecb513965af661d7&oe=60B096B5'],None
541,2019-08-12 11:44:00,Ain't skeered,None,None
542,2019-08-11 18:12:00,"I've come to the point where things just feel right. Don't know right from left, but I know this feels right. I wish all of you the same",None,None
543,2019-08-11 16:43:00,None,None,None
544,2019-08-10 16:51:00,"The Healing Journey
July 22, 2019 at 4:10 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67384058_2317870065119518_5113786464336871424_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=RBI3yk_IP_gAX-HgYsW&_nc_ht=scontent-lga3-1.xx&tp=14&oh=049973f6e0ad2de251b57b62d516abcb&oe=60AE8852'],None
545,2019-08-10 13:08:00,None,None,None
546,2019-08-10 13:07:00,"Chuckles 2.0
July 7, 2019 at 1:47 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/66609227_2312704772302534_5034867183302213632_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=Yfw8nqyMnWAAX8saeBn&tn=P0-ENpDlP9PIw-FN&_nc_ht=scontent-lga3-1.xx&tp=14&oh=79652c0b328247e15199a313f9c614d5&oe=60AF0A12'],None
547,2019-08-10 07:53:00,"ICatalln
April 13, 2019 at 1:27 PM ·",None,https://video-lga3-1.xx.fbcdn.net/v/t42.9040-2/57495350_419413725501307_5944723436222808064_n.mp4?_nc_cat=102&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=z4YWrGKWUr4AX-NYU_v&_nc_ht=video-lga3-1.xx&oh=9be4ab60f63f3b5e8bd0f2250d46e8f9&oe=608ADBE3
548,2019-08-10 07:50:00,"More Crazy Stuff
August 7, 2019 at 9:29 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/68451231_2346491525438848_8536993927461339136_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=aw4HIKSoOPYAX8uf8e8&_nc_ht=scontent-lga3-1.xx&tp=14&oh=358fcebf69a0a938a05513035a6f2f3a&oe=60AF4794'],None
549,2019-08-10 07:47:00,"J & W Janitorial
July 30, 2019 at 3:06 PM ·

Before you throw them non working dryers out, You might want to get screw driver and open them up🤷‍♀️ you are welcome!",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67481438_729158524194150_7536025874705940480_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=9dFJlHu72jYAX-m9wX7&_nc_ht=scontent-lga3-1.xx&tp=14&oh=be3d361df3baebe34b14d4806272d50b&oe=60AE599F'],None
550,2019-08-10 07:41:00,None,None,None
551,2019-08-10 06:38:00,None,None,None
552,2019-08-09 16:05:00,None,None,None
553,2019-08-07 21:53:00,None,None,None
554,2019-08-07 21:52:00,None,None,None
555,2019-08-05 17:19:00,"Memazos del Valle cuh
August 2, 2019 at 1:58 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67794487_398912127412523_6734801362019680256_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=UM7nbJSElPAAX-KuO2i&_nc_ht=scontent-lga3-1.xx&tp=14&oh=37fae1162a1718cc95a401fbc4710121&oe=60B05B28'],None
556,2019-08-05 17:17:00,None,None,None
557,2019-08-05 01:12:00,Trying to drink my way into another awesome Monday... Bury me well please...,None,None
558,2019-08-05 00:38:00,None,None,None
559,2019-08-04 22:31:00,Perspective is the biggest hurdle in life...,None,None
560,2019-08-04 03:32:00,None,None,None
561,2019-08-04 03:30:00,None,None,None
562,2019-08-04 03:29:00,None,None,None
563,2019-08-04 02:26:00,"Lumberland Summer Youth Program
July 28, 2016 at 6:19 AM ·

Water Wall Art! ^_^",None,https://video-lga3-1.xx.fbcdn.net/v/t42.1790-2/13878632_668593353297322_777870491_n.mp4?_nc_cat=102&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=-Gi_L9DbNY4AX8yz7dE&_nc_ht=video-lga3-1.xx&oh=774a9ad7afa7e8a46b9daad4f6d0c930&oe=608ADA9F
564,2019-08-04 02:21:00,None,None,None
565,2019-08-04 01:50:00,None,None,None
566,2019-08-04 01:49:00,None,None,None
567,2019-08-04 01:49:00,"Bear Creek Lodge is with Joe Johnsen and Melissa Johnsen.
July 20, 2019 at 2:58 PM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67199132_2291361124459966_5321338667266998272_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=QQc2s5tr17gAX_Z0Bk4&_nc_ht=scontent-lga3-1.xx&tp=14&oh=bbe06085f1df9a0ec39d577c6517c5ed&oe=60B0AAE1', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67199132_2291361124459966_5321338667266998272_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=QQc2s5tr17gAX_Z0Bk4&_nc_ht=scontent-lga3-1.xx&tp=14&oh=bbe06085f1df9a0ec39d577c6517c5ed&oe=60B0AAE1', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67199132_2291361124459966_5321338667266998272_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=QQc2s5tr17gAX_Z0Bk4&_nc_ht=scontent-lga3-1.xx&tp=14&oh=bbe06085f1df9a0ec39d577c6517c5ed&oe=60B0AAE1']",None
568,2019-08-04 01:49:00,"Asshole's Anonymous
August 2, 2019 at 10:19 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67696105_2414714838774937_7630465582705410048_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=3FQGY35-xZ4AX8g3Yf6&tn=ADqNC-vZb8hojwTb&_nc_ht=scontent-lga3-1.xx&tp=14&oh=ec43b35ae1b31c42c45a3c6ffbd33cfa&oe=60B0500F'],None
569,2019-08-04 01:48:00,None,None,None
570,2019-08-04 01:47:00,None,None,None
571,2019-08-03 14:24:00,"Funny
July 30, 2019 at 3:17 PM ·","['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67402854_798338113895975_6445276877861945344_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=q3rIO2NURoAAX9DhIiK&tn=_29PTFxfx9mfE_gp&_nc_ht=scontent-lga3-1.xx&tp=14&oh=b129f4198a932874401093569a9426c6&oe=60B20EEE', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67402854_798338113895975_6445276877861945344_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=q3rIO2NURoAAX9DhIiK&tn=_29PTFxfx9mfE_gp&_nc_ht=scontent-lga3-1.xx&tp=14&oh=b129f4198a932874401093569a9426c6&oe=60B20EEE', 'https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67402854_798338113895975_6445276877861945344_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=2d5d41&efg=eyJpIjoidCJ9&_nc_ohc=q3rIO2NURoAAX9DhIiK&tn=_29PTFxfx9mfE_gp&_nc_ht=scontent-lga3-1.xx&tp=14&oh=b129f4198a932874401093569a9426c6&oe=60B20EEE']",None
572,2019-08-03 14:22:00,None,None,None
573,2019-08-03 00:25:00,"Keon Stayindown
April 4, 2019 at 7:57 AM ·

💯",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/56225925_817953815227321_8832836789547827200_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=8iRd3GdDcp8AX_lThpY&_nc_ht=scontent-lga3-1.xx&tp=14&oh=c3575c1a3b9d46eafd517aa315dd01e1&oe=60B0A6D9&manual_redirect=1'],None
574,2019-08-03 00:25:00,None,None,None
575,2019-08-02 18:45:00,"Padro Parker
September 28, 2018 at 1:43 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/42769073_2076785712651282_3122186270638342144_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=7GruoLYgRn8AX_k5EI9&_nc_ht=scontent-lga3-1.xx&tp=14&oh=923376217ac6ab2eb00129bd939f2008&oe=60AF8DC4&manual_redirect=1'],None
576,2019-08-02 18:41:00,"POTFACTS.CA
Hemp ethanol is about five times cheaper than gasoline",None,None
577,2019-08-02 18:38:00,"Melissa Mitchell
August 2, 2019 at 1:35 AM ·

😂😂",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67817963_10219585104957097_2123728480238567424_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=TWA3b1DvEO8AX-VwIDE&_nc_ht=scontent-lga3-1.xx&tp=14&oh=1e8b689434ca5465514aa0f06741f80b&oe=60B07887&manual_redirect=1'],None
578,2019-08-02 18:38:00,None,None,None
579,2019-08-02 18:37:00,None,None,None
580,2019-08-02 18:37:00,None,None,None
581,2019-08-01 17:03:00,"PettyMemes GroupCreator
July 30, 2019 at 9:08 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67878366_2000774856689880_4918631568542531584_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=HUkvppue6BkAX8Bgn01&_nc_ht=scontent-lga3-1.xx&tp=14&oh=683b39736ecbae4137ce02e7b644445c&oe=60AF4504'],None
582,2019-08-01 12:12:00,None,None,None
583,2019-07-31 16:19:00,"James Jean trickshots
June 20, 2019 at 1:02 PM ·

BEST OF 🏹 ARCHERY TRICKSHOTS 🎯",None,https://video-lga3-1.xx.fbcdn.net/v/t42.9040-2/65286877_324556108474594_3209909190952747008_n.mp4?_nc_cat=105&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=fe5BykFXaHcAX8kpmu3&_nc_ht=video-lga3-1.xx&oh=66a98778ae848ce0acc687091be91778&oe=608AE07D
584,2019-07-31 12:40:00,"Chata'Ogla Tribe of Bayou Lacombe
July 29, 2019 at 10:51 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67371065_1050849898586116_8189444473789349888_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=ewaG0OpiwV8AX9s83-A&_nc_ht=scontent-lga3-1.xx&tp=14&oh=12c08fa10449987c8f07b9d66d5a3b74&oe=60AE9F61'],None
585,2019-07-30 22:37:00,None,None,None
586,2019-07-29 13:25:00,"Joey Jojo Casteel
July 15, 2019 at 12:46 PM ·",None,https://video-lga3-1.xx.fbcdn.net/v/t42.9040-2/67448733_844662332576703_6745930232168972288_n.mp4?_nc_cat=110&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=UFKDdWaSIgwAX_D0X8o&_nc_ht=video-lga3-1.xx&oh=8611023a9b72b14b04dcd7cee5c3f1ba&oe=608ADEA2
587,2019-07-29 12:27:00,"Ebaum's World
July 29, 2019 at 1:00 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/67710645_10156881141322424_8917470361361055744_n.png?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=jxuUEFYao8YAX_WwP05&tn=pgAzfJmo6B8bDvw3&_nc_ht=scontent-lga3-1.xx&oh=e620ef3d1eff91593bccbb8d108a7a8c&oe=60B1A29E'],None
588,2019-07-28 12:32:00,"Bye Felicia
July 17, 2019 at 9:37 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/64815651_1611752078960131_7697910244428480512_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=yQ_YYYMIVpsAX8xYfgG&_nc_ht=scontent-lga3-1.xx&tp=14&oh=0644565d3fb28640e07f6072d2f759ff&oe=60AFA219'],None
589,2019-07-27 19:32:00,"My gf's my life, and I'm hers... We're teammates for life, and best friends, GET ON OUR LEVEL...JS!!!!",None,None
590,2019-07-27 19:28:00,None,None,None
591,2019-07-27 13:38:00,"All Things Halloween
July 20, 2019 at 1:59 PM ·

😄 ~Margie 🖤",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67431530_1553078021495066_1175289024269516800_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=Q2Hif8mmQkYAX-uhaAa&_nc_ht=scontent-lga3-1.xx&tp=14&oh=19c406040adb8ad088e763e503cdee5e&oe=60B06026'],None
592,2019-07-27 12:24:00,"Peace Out After Dark
July 24, 2019 at 11:15 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67428839_2048883428741285_9046267827748601856_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=Y-hsV4ee7LAAX-Itm7E&_nc_ht=scontent-lga3-1.xx&tp=14&oh=dbd02134d76a161416ac584fbbf8c568&oe=60B17875'],None
593,2019-07-27 12:22:00,None,None,None
594,2019-07-26 13:08:00,"Mylo the Cat
July 10, 2018 at 11:34 AM ·

Bugs Bunny performs the 2Pac (Makaveli) classic, “Hail Mary”. Video by Mylo the Cat aka isthishowyougoviral.",None,https://video-lga3-1.xx.fbcdn.net/v/t42.9040-2/36868326_2051531434870901_8369764320615071744_n.mp4?_nc_cat=104&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=H-bJWVdWtdwAX9L1HJK&_nc_ht=video-lga3-1.xx&oh=4a2482196fbd9f7bed21111a996325e0&oe=608AE7C9
595,2019-07-26 13:07:00,"Hip2Save
July 25, 2019 at 10:18 PM ·

#wisewords

Image Credit: Unknown",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67341412_10162123576520343_561731505559175168_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=Cfwu1AOCRwkAX-utA1Z&_nc_ht=scontent-lga3-1.xx&tp=14&oh=7a583e2c4064e20fb1133f62206feb08&oe=60B0EC29'],None
596,2019-07-26 09:55:00,"So, we got this house and found out that the female pitbull that was here, was left behind. Last week, we went and visited her at the humane society. We love her and we want to bring her back home... All of her toys and food bowls are still here... We're spending every dime on repairing the house, and adoption fees aren't cheap. I hate asking for help, but I really don't want to see her put to sleep. She's a good girl... If anyone can help us save this baby, we will be forever indebted to you... Thank you",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67272403_2784293854917528_2476361659065565184_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=FEhbfAooTe0AX9ES0l_&_nc_ht=scontent-lga3-1.xx&tp=14&oh=21412468485753f02064f9a43ffebe40&oe=60B18E00&manual_redirect=1'],None
597,2019-07-26 09:17:00,"Cracked But Not Broken
July 24, 2019 at 9:00 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67099376_1195032987346002_5023100085307703296_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=In-0JCJSE9EAX8rhU-H&_nc_oc=AQkJf7vPNa-P0cFaSf3JD_Y6nCqe9WlmrVc_LwPEKPDIk5_w6TLeMwXM8K6ebY2IVAI&_nc_ht=scontent-lga3-1.xx&tp=14&oh=1eca786a31606b9faec01bef8eaf9a48&oe=60B1A8A3'],None
598,2019-07-26 08:49:00,Life can be an ass. Keep yesterday in your mirrors...,['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67173234_2784196018260645_4808249045019525120_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=A1Ymj7Yf3hgAX-fCve9&tn=BlUVia60W85HGUSs&_nc_ht=scontent-lga3-1.xx&tp=14&oh=6705d5f553a650a7793dcb6cf4322dc6&oe=60AE710A&manual_redirect=1'],None
599,2019-07-26 08:38:00,"Boss Feelings
July 22, 2019 at 2:00 AM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67097736_1304216243076483_7044878398560141312_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=lHtFNxY8qDMAX-AoUBa&_nc_ht=scontent-lga3-1.xx&tp=14&oh=f4c21caa2e25e33be11144cdd7d64fb1&oe=60B19F1D'],None
600,2019-07-25 11:19:00,"Junkie Memes for Sober Dreams
May 6, 2019 at 2:23 PM ·

🤷🏻‍♀️",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/59364149_290742018532264_7252799208468512768_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=F3AgzELl-wgAX-McJYM&_nc_ht=scontent-lga3-1.xx&tp=14&oh=522b605a6072027e8ea5c37cfcc1ecf6&oe=60B0478C'],None
601,2019-07-25 11:18:00,"Chuck Franklin
July 24, 2019 at 7:39 PM ·

Lmfao",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67787264_1267004756801274_5501383146559504384_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=B1omU6y2qPwAX-vO6k5&tn=0W8hVpYgKH61nj5f&_nc_ht=scontent-lga3-1.xx&tp=14&oh=81f41f692a0d72f075069075dd24f5cf&oe=60B102B7&manual_redirect=1'],None
602,2019-07-25 10:55:00,None,None,None
603,2019-07-25 10:53:00,None,None,None
604,2019-07-25 10:27:00,"Imagine That.? Deja Vu is with Michelle Gaines and Billy Goucher.
July 24, 2019 at 6:44 PM ·

#ImagineThat. ~PJ",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67242913_2608686822475659_2618658830434697216_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=YQw3skf60VAAX_qPE_V&_nc_ht=scontent-lga3-1.xx&tp=14&oh=045219b760c214babd9a0098f338d069&oe=60AF7A9F'],None
605,2019-07-25 10:26:00,"Ed Redleg
July 23, 2019 at 7:15 PM ·",['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67413532_919422345086411_2410000789389967360_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=ZxynGz2RT7gAX8VXJZx&_nc_ht=scontent-lga3-1.xx&tp=14&oh=b9396a3b61304329e7e0ebf97dea497c&oe=60AFEC80&manual_redirect=1'],None
606,2019-07-24 15:42:00,None,None,None
607,2019-07-24 12:56:00,None,None,None
608,2019-07-23 16:12:00,"So, was working on the house and was so disappointed to learn that the hardwood flooring was beyond repairing. Began tearing it up to have a fresh slate to start over from, only to realize that the original barn plank style flooring is hiding under it, and is actually in really good shape. After sanding and refinishing, it will be beautiful...",None,None
609,2019-07-23 13:45:00,None,None,None
610,2019-07-23 10:41:00,None,['https://scontent-lga3-1.xx.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/67562432_2778717288808518_7089414903022223360_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=110474&efg=eyJpIjoidCJ9&_nc_ohc=oQXBmqxYUqMAX_5ZnN8&_nc_ht=scontent-lga3-1.xx&tp=14&oh=de60b3f79790cb30adbfc1c6fa75ca1c&oe=60AFD2E8&manual_redirect=1'],None
